timestamp,left_voltage,right_voltage,high_gear,queue_index
3715,0,0,1,594

3720,0,0,1,595

3725,0,0,1,596

3730,0,0,1,597

3735,0,0,1,598

3740,0,0,1,599

3745,0,0,1,600

3750,0,0,1,601

3755,0,0,1,602

3760,0,0,1,603

3765,0,0,1,604

3770,0,0,1,605

3775,0,0,1,606

3780,0,0,1,607

3785,0,0,1,608

3790,0,0,1,609

3795,0,0,1,610

3800,0,0,1,611

3805,0,0,1,612

3810,0,0,1,613

3815,0,0,1,614

3820,0,0,1,615

3825,0,0,1,616

3830,0,0,1,617

3835,0,0,1,618

3840,0,0,1,619

3845,0,0,1,620

3850,0,0,1,621

3855,0,0,1,622

3860,0,0,1,623

3865,0,0,1,624

3870,0,0,1,625

3875,0,0,1,626

3880,0,0,1,627

3885,0,0,1,628

3890,0,0,1,629

3895,0,0,1,630

3900,0,0,1,631

3905,0,0,1,632

3910,0,0,1,633

3915,0,0,1,634

3920,0,0,1,635

3925,0,0,1,636

3930,0,0,1,637

3935,0,0,1,638

3940,0,0,1,639

3945,0,0,1,640

3950,0,0,1,641

3955,0,0,1,642

3960,0,0,1,643

3965,0,0,1,644

3970,0,0,1,645

3975,0,0,1,646

3980,0,0,1,647

3985,0,0,1,648

3990,0,0,1,649

3995,0,0,1,650

4000,0,0,1,651

4005,0,0,1,652

4010,0,0,1,653

4015,0,0,1,654

4020,0,0,1,655

4025,0,0,1,656

4030,0,0,1,657

4035,0,0,1,658

4040,0,0,1,659

4045,0,0,1,660

4050,0,0,1,661

4055,0,0,1,662

4060,0,0,1,663

4065,0,0,1,664

4070,0,0,1,665

4075,0,0,1,666

4080,0,0,1,667

4085,0,0,1,668

4090,0,0,1,669

4095,0,0,1,670

4100,0,0,1,671

4105,0,0,1,672

4110,0,0,1,673

4115,0,0,1,674

4120,0,0,1,675

4125,0,0,1,676

4130,0,0,1,677

4135,0,0,1,678

4140,0,0,1,679

4145,0,0,1,680

4150,0,0,1,681

4155,0,0,1,682

4160,0,0,1,683

4165,0,0,1,684

4170,0,0,1,685

4175,0,0,1,686

4180,0,0,1,687

4185,0,0,1,688

4190,0,0,1,689

4195,0,0,1,690

4200,0,0,1,691

4205,0,0,1,692

4210,0,0,1,693

4215,0,0,1,694

4220,0,0,1,695

4225,0,0,1,696

4230,0,0,1,697

4235,0,0,1,698

4240,0,0,1,699

4245,0,0,1,700

4250,0,0,1,701

4255,0,0,1,702

4260,0,0,1,703

4265,0,0,1,704

4270,0,0,1,705

4275,0,0,1,706

4280,0,0,1,707

4285,0,0,1,708

4290,0,0,1,709

4295,0,0,1,710

4300,0,0,1,711

4305,0,0,1,712

4310,0,0,1,713

4315,0,0,1,714

4320,0,0,1,715

4325,0,0,1,716

4330,0,0,1,717

4335,0,0,1,718

4340,0,0,1,719

4345,0,0,1,720

4350,0,0,1,721

4355,0,0,1,722

4360,0,0,1,723

4365,0,0,1,724

4370,0,0,1,725

4375,0,0,1,726

4380,0,0,1,727

4385,0,0,1,728

4390,0,0,1,729

4395,0,0,1,730

4400,0,0,1,731

4405,0,0,1,732

4410,0,0,1,733

4415,0,0,1,734

4420,0,0,1,735

4425,0,0,1,736

4430,0,0,1,737

4435,0,0,1,738

4440,0,0,1,739

4445,0,0,1,740

4450,0,0,1,741

4455,0,0,1,742

4460,0,0,1,743

4465,0,0,1,744

4470,0,0,1,745

4475,0,0,1,746

4480,0,0,1,747

4485,0,0,1,748

4490,0,0,1,749

4495,0,0,1,750

4500,0,0,1,751

4505,0,0,1,752

4510,0,0,1,753

4515,0,0,1,754

4520,0,0,1,755

4525,0,0,1,756

4530,0,0,1,757

4535,0,0,1,758

4540,0,0,1,759

4545,0,0,1,760

4550,0,0,1,761

4555,0,0,1,762

4560,0,0,1,763

4565,0,0,1,764

4570,0,0,1,765

4575,0,0,1,766

4580,0,0,1,767

4585,0,0,1,768

4590,0,0,1,769

4595,0,0,1,770

4600,0,0,1,771

4605,0,0,1,772

4610,0,0,1,773

4615,0,0,1,774

4620,0,0,1,775

4625,0,0,1,776

4630,0,0,1,777

4635,0,0,1,778

4640,0,0,1,779

4645,0,0,1,780

4650,0,0,1,781

4655,0,0,1,782

4660,0,0,1,783

4665,0,0,1,784

4670,0,0,1,785

4675,0,0,1,786

4680,0,0,1,787

4685,0,0,1,788

4690,0,0,1,789

4695,0,0,1,790

4700,0,0,1,791

4705,0,0,1,792

4710,0,0,1,793

4715,0,0,1,794

4720,0,0,1,795

4725,0,0,1,796

4730,0,0,1,797

4735,0,0,1,798

4740,0,0,1,799

4745,0,0,1,800

4750,0,0,1,801

4755,0,0,1,802

4760,0,0,1,803

4765,0,0,1,804

4770,0,0,1,805

4775,0,0,1,806

4780,0,0,1,807

4785,0,0,1,808

4790,0,0,1,809

4795,0,0,1,810

4800,0,0,1,811

4805,0,0,1,812

4810,0,0,1,813

4815,0,0,1,814

4820,0,0,1,815

4825,0,0,1,816

4830,0,0,1,817

4835,0,0,1,818

4840,0,0,1,819

4845,0,0,1,820

4850,0,0,1,821

4855,0,0,1,822

4860,0,0,1,823

4865,0,0,1,824

4870,0,0,1,825

4875,0,0,1,826

4880,0,0,1,827

4885,0,0,1,828

4890,0,0,1,829

4895,0,0,1,830

4900,0,0,1,831

4905,0,0,1,832

4910,0,0,1,833

4915,0,0,1,834

4920,0,0,1,835

4925,0,0,1,836

4930,0,0,1,837

4935,0,0,1,838

4940,0,0,1,839

4945,0,0,1,840

4950,0,0,1,841

4955,0,0,1,842

4960,0,0,1,843

4965,0,0,1,844

4970,0,0,1,845

4975,0,0,1,846

4980,0,0,1,847

4985,0,0,1,848

4990,0,0,1,849

4995,0,0,1,850

5000,0,0,1,851

5005,0,0,1,852

5010,0,0,1,853

5015,0,0,1,854

5020,0,0,1,855

5025,0,0,1,856

5030,0,0,1,857

5035,0,0,1,858

5040,0,0,1,859

5045,0,0,1,860

5050,0,0,1,861

5055,0,0,1,862

5060,0,0,1,863

5065,0,0,1,864

5070,0,0,1,865

5075,0,0,1,866

5080,0,0,1,867

5085,0,0,1,868

5090,0,0,1,869

5095,0,0,1,870

5100,0,0,1,871

5105,0,0,1,872

5110,0,0,1,873

5115,0,0,1,874

5120,0,0,1,875

5125,0,0,1,876

5130,0,0,1,877

5135,0,0,1,878

5140,0,0,1,879

5145,0,0,1,880

5150,0,0,1,881

5155,0,0,1,882

5160,0,0,1,883

5165,0,0,1,884

5170,0,0,1,885

5175,0,0,1,886

5180,0,0,1,887

5185,0,0,1,888

5190,0,0,1,889

5195,0,0,1,890

5200,0,0,1,891

5205,0,0,1,892

5210,0,0,1,893

5215,0,0,1,894

5220,0,0,1,895

5225,0,0,1,896

5230,0,0,1,897

5235,0,0,1,898

5240,0,0,1,899

5245,0,0,1,900

5250,0,0,1,901

5255,0,0,1,902

5260,0,0,1,903

5265,0,0,1,904

5270,0,0,1,905

5275,0,0,1,906

5280,0,0,1,907

5285,0,0,1,908

5290,0,0,1,909

5295,0,0,1,910

5300,0,0,1,911

5305,0,0,1,912

5310,0,0,1,913

5315,0,0,1,914

5320,0,0,1,915

5325,0,0,1,916

5330,0,0,1,917

5335,0,0,1,918

5340,0,0,1,919

5345,0,0,1,920

5350,0,0,1,921

5355,0,0,1,922

5360,0,0,1,923

5365,0,0,1,924

5370,0,0,1,925

5375,0,0,1,926

5380,0,0,1,927

5385,0,0,1,928

5390,0,0,1,929

5395,0,0,1,930

5400,0,0,1,931

5405,0,0,1,932

5410,0,0,1,933

5415,0,0,1,934

5420,0,0,1,935

5425,0,0,1,936

5430,0,0,1,937

5435,0,0,1,938

5440,0,0,1,939

5445,0,0,1,940

5450,0,0,1,941

5455,0,0,1,942

5460,0,0,1,943

5465,0,0,1,944

5470,0,0,1,945

5475,0,0,1,946

5480,0,0,1,947

5485,0,0,1,948

5490,0,0,1,949

5495,0,0,1,950

5500,0,0,1,951

5505,0,0,1,952

5510,0,0,1,953

5515,0,0,1,954

5520,0,0,1,955

5525,0,0,1,956

5530,0,0,1,957

5535,0,0,1,958

5540,0,0,1,959

5545,0,0,1,960

5550,0,0,1,961

5555,0,0,1,962

5560,0,0,1,963

5565,0,0,1,964

5570,0,0,1,965

5575,0,0,1,966

5580,0,0,1,967

5585,0,0,1,968

5590,0,0,1,969

5595,0,0,1,970

5600,0,0,1,971

5605,0,0,1,972

5610,0,0,1,973

5615,0,0,1,974

5620,0,0,1,975

5625,0,0,1,976

5630,0,0,1,977

5635,0,0,1,978

5640,0,0,1,979

5645,0,0,1,980

5650,0,0,1,981

5655,0,0,1,982

5660,0,0,1,983

5665,0,0,1,984

5670,0,0,1,985

5675,0,0,1,986

5680,0,0,1,987

5685,0,0,1,988

5690,0,0,1,989

5695,0,0,1,990

5700,0,0,1,991

5705,0,0,1,992

5710,0,0,1,993

5715,0,0,1,994

5720,0,0,1,995

5725,0,0,1,996

5730,0,0,1,997

5735,0,0,1,998

5740,0,0,1,999

5745,0,0,1,1000

5750,0,0,1,1001

5755,0,0,1,1002

5760,0,0,1,1003

5765,0,0,1,1004

5770,0,0,1,1005

5775,0,0,1,1006

5780,0,0,1,1007

5785,0,0,1,1008

5790,0,0,1,1009

5795,0,0,1,1010

5800,0,0,1,1011

5805,0,0,1,1012

5810,0,0,1,1013

5815,0,0,1,1014

5820,0,0,1,1015

5825,0,0,1,1016

5830,0,0,1,1017

5835,0,0,1,1018

5840,0,0,1,1019

5845,0,0,1,1020

5850,0,0,1,1021

5855,0,0,1,1022

5860,0,0,1,1023

5865,0,0,1,1024

5870,0,0,1,1025

5875,0,0,1,1026

5880,0,0,1,1027

5885,0,0,1,1028

5890,0,0,1,1029

5895,0,0,1,1030

5900,0,0,1,1031

5905,0,0,1,1032

5910,0,0,1,1033

5915,0,0,1,1034

5920,0,0,1,1035

5925,0,0,1,1036

5930,0,0,1,1037

5935,0,0,1,1038

5940,0,0,1,1039

5945,0,0,1,1040

5950,0,0,1,1041

5955,0,0,1,1042

5960,0,0,1,1043

5965,0,0,1,1044

5970,0,0,1,1045

5975,0,0,1,1046

5980,0,0,1,1047

5985,0,0,1,1048

5990,0,0,1,1049

5995,0,0,1,1050

6000,0,0,1,1051

6005,0,0,1,1052

6010,0,0,1,1053

6015,0,0,1,1054

6020,0,0,1,1055

6025,0,0,1,1056

6030,0,0,1,1057

6035,0,0,1,1058

6040,0,0,1,1059

6045,0,0,1,1060

6050,0,0,1,1061

6055,0,0,1,1062

6060,0,0,1,1063

6065,0,0,1,1064

6070,0,0,1,1065

6075,0,0,1,1066

6080,0,0,1,1067

6085,0,0,1,1068

6090,0,0,1,1069

6095,0,0,1,1070

6100,0,0,1,1071

6105,0,0,1,1072

6110,0,0,1,1073

6115,0,0,1,1074

6120,0,0,1,1075

6125,0,0,1,1076

6130,0,0,1,1077

6135,0,0,1,1078

6140,0,0,1,1079

6145,0,0,1,1080

6150,0,0,1,1081

6155,0,0,1,1082

6160,0,0,1,1083

6165,0,0,1,1084

6170,0,0,1,1085

6175,0,0,1,1086

6180,0,0,1,1087

6185,0,0,1,1088

6190,0,0,1,1089

6195,0,0,1,1090

6200,0,0,1,1091

6205,0,0,1,1092

6210,0,0,1,1093

6215,0,0,1,1094

6220,0,0,1,1095

6225,0,0,1,1096

6230,0,0,1,1097

6235,0,0,1,1098

6240,0,0,1,1099

6245,0,0,1,1100

6250,0,0,1,1101

6255,0,0,1,1102

6260,0,0,1,1103

6265,0,0,1,1104

6270,0,0,1,1105

6275,0,0,1,1106

6280,0,0,1,1107

6285,0,0,1,1108

6290,0,0,1,1109

6295,0,0,1,1110

6300,0,0,1,1111

6305,0,0,1,1112

6310,0,0,1,1113

6315,0,0,1,1114

6320,0,0,1,1115

6325,0,0,1,1116

6330,0,0,1,1117

6335,0,0,1,1118

6340,0,0,1,1119

6345,0,0,1,1120

6350,0,0,1,1121

6355,0,0,1,1122

6360,0,0,1,1123

6365,0,0,1,1124

6370,0,0,1,1125

6375,0,0,1,1126

6380,0,0,1,1127

6385,0,0,1,1128

6390,0,0,1,1129

6395,0,0,1,1130

6400,0,0,1,1131

6405,0,0,1,1132

6410,0,0,1,1133

6415,0,0,1,1134

6420,0,0,1,1135

6425,0,0,1,1136

6430,0,0,1,1137

6435,0,0,1,1138

6440,0,0,1,1139

6445,0,0,1,1140

6450,0,0,1,1141

6455,0,0,1,1142

6460,0,0,1,1143

6465,0,0,1,1144

6470,0,0,1,1145

6475,0,0,1,1146

6480,0,0,1,1147

6485,0,0,1,1148

6490,0,0,1,1149

6495,0,0,1,1150

6500,0,0,1,1151

6505,0,0,1,1152

6510,0,0,1,1153

6515,0,0,1,1154

6520,0,0,1,1155

6525,0,0,1,1156

6530,0,0,1,1157

6535,0,0,1,1158

6540,0,0,1,1159

6545,0,0,1,1160

6550,0,0,1,1161

6555,0,0,1,1162

6560,0,0,1,1163

6565,0,0,1,1164

6570,0,0,1,1165

6575,0,0,1,1166

6580,0,0,1,1167

6585,0,0,1,1168

6590,0,0,1,1169

6595,0,0,1,1170

6600,0,0,1,1171

6605,0,0,1,1172

6610,0,0,1,1173

6615,0,0,1,1174

6620,0,0,1,1175

6625,0,0,1,1176

6630,0,0,1,1177

6635,0,0,1,1178

6640,0,0,1,1179

6645,0,0,1,1180

6650,0,0,1,1181

6655,0,0,1,1182

6660,0,0,1,1183

6665,0,0,1,1184

6670,0,0,1,1185

6675,0,0,1,1186

6680,0,0,1,1187

6685,0,0,1,1188

6690,0,0,1,1189

6695,0,0,1,1190

6700,0,0,1,1191

6705,0,0,1,1192

6710,0,0,1,1193

6715,0,0,1,1194

6720,0,0,1,1195

6725,0,0,1,1196

6730,0,0,1,1197

6735,0,0,1,1198

